time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,estimated_airflow_cfm,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d402_blower_fan_motor_current,d402_blower_fan_motor_dc_bus_voltage,d402_blower_fan_motor_power,d402_blower_fan_motor_speed,d402_blower_fan_motor_torque_percent,d402_blower_fan_speed_pct,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7,motor_kwh,oil_kwh,cooling_kwh,blower_kwh,air_kwh,total_kwh_per_kg
2026-03-02 09:57:00,0.4500,4200.0000,0.0000,0.0000,81.8182,1.7213,1.3437,289.2350,35.1215,0.0000,-24.0383,-24.0000,18.5001,74.9922,74.9922,74.9922,2.5969,77.4336,51.8051,95.6003,31.6631,77.4032,-21.6184,151.1663,100.0000,22.4928,-0.3359,24.9995,64.9279,23.0618,-0.3359,49.9169,22.6173,39.4204,26.6043,47.5726,23.0624,22.5892,0.0104,28.3796,91.9474,32.0000,0.7188,289.0990,0.0000,1121.0333,11.0000,32.0000,28.7580,-0.0068,70.0260,23.1499,-84.4703,1.8250,175.3671,102.4133,32.0000,33.6667,35.1953,4.5744,1.4869,21.0796,13.0457,22.3585,13.7134,20.5654,12.3920,5.7303,1.7384,6.4409,1.9403,1.8132,0.7325,20.1421,13.3912,19.6002,27.6712,71.7860,24.4132,25.6157,197.1502,23.2804,22.8378,0.0953,2.3510,0.1212,0.8873,0.0466,
2026-03-02 09:58:00,0.4667,4200.0000,0.0000,0.0000,81.8182,1.4135,1.3435,284.7027,35.4948,0.0000,-24.0351,-24.0000,17.1799,74.9922,74.9922,74.9922,3.3586,79.2102,52.7468,100.8265,32.6023,77.7997,-20.5905,153.8014,100.0000,22.4822,-0.3359,24.9846,64.9801,22.9866,-0.3359,49.9092,22.6463,38.9645,26.8561,47.4578,23.0863,22.6034,0.0047,28.3777,76.0129,32.0000,0.7188,289.9850,0.0000,1121.0167,11.0000,32.0000,28.7647,0.0961,70.1637,23.1788,-84.7018,2.0180,176.1448,102.4118,32.0000,33.6667,35.1953,4.7216,1.4860,21.1907,13.0652,22.4938,13.7315,20.6575,12.4028,5.6218,1.6122,6.8554,2.1513,1.8029,0.7314,20.0092,12.1606,20.1795,29.5567,72.8215,24.4733,25.8779,197.6002,23.2625,22.8414,0.0953,2.3510,0.1212,0.8873,0.0466,
2026-03-02 09:59:00,0.4833,4200.0000,0.0000,0.0000,81.8182,1.7187,1.0357,285.7121,35.6173,0.0000,-17.5219,-15.6000,13.6183,74.9922,74.9922,74.9922,3.3789,79.2553,53.4635,105.0007,32.8813,78.4404,-20.7633,155.3919,100.0000,22.4762,-0.3256,25.0063,64.9642,23.0319,-0.3359,49.9033,22.6758,38.4926,27.0466,47.3507,23.1378,22.6305,0.0088,28.3857,92.0690,32.0000,0.7188,291.2903,0.0000,1121.0000,11.0000,32.0000,28.7580,0.1064,70.2943,23.2031,-84.6328,2.0586,175.4227,102.4163,32.0000,34.3333,35.3620,3.7395,1.2309,20.9732,13.0196,22.2411,13.6838,20.4613,12.3648,5.5148,1.7372,6.0179,1.8813,1.8191,0.7307,20.1140,13.3228,20.8215,30.8625,73.3382,24.5834,25.9099,195.3934,23.3831,22.8767,0.0953,2.3510,0.1212,0.8873,0.0466,
2026-03-02 10:00:00,0.5000,4200.0000,0.0000,0.0000,81.8182,1.7506,1.0986,287.1787,35.2669,0.0000,18.5051,20.4000,14.1715,74.9922,74.9922,74.9922,2.7188,79.8663,53.8830,107.6800,32.2657,79.4066,-23.8158,157.0983,100.0000,22.4733,-0.3359,25.0235,64.9057,23.0943,-0.3359,49.8918,22.7109,38.3447,27.0790,47.4458,23.0823,22.6331,0.0073,28.3973,93.6358,32.0000,0.7188,288.4439,0.0000,1121.0667,11.0000,32.0000,28.7546,0.0446,70.4010,23.2462,-84.8342,2.1703,175.2774,102.4109,32.0000,34.3333,35.1953,3.9204,1.2958,21.1415,13.0411,22.3811,13.7114,20.5330,12.3834,6.0262,1.7249,7.6826,2.2968,1.8214,0.7311,20.0952,13.4849,21.5733,31.7252,74.0821,24.5966,25.9766,194.9427,23.2860,22.8514,0.0953,2.3510,0.1212,0.8873,0.0466,
2026-03-02 10:01:00,0.5167,4200.0000,0.0000,0.0000,81.8182,1.3873,1.3434,289.7543,35.8357,0.0000,24.0274,24.0000,16.6126,74.9922,74.9922,74.9922,2.5766,77.7654,54.0197,108.3596,33.8175,78.4125,-23.9277,158.9874,100.0000,22.4139,-0.3256,25.0281,64.9018,23.0996,-0.3359,49.8772,22.7388,37.8404,27.4395,47.2764,23.2251,22.6669,0.0036,28.4148,74.6962,32.0000,0.7188,288.4516,0.0000,1121.0000,11.0000,32.0000,28.7630,0.1166,70.5190,23.2885,-84.9642,2.1297,176.2642,102.4193,32.0000,34.5000,36.1953,4.6912,1.4888,21.1078,13.0312,22.3237,13.6912,20.5166,12.3661,5.6919,1.7960,6.6650,2.0502,1.8083,0.7311,20.0501,12.0134,22.3549,32.2209,71.4006,24.7680,26.3389,194.5497,23.4599,22.9781,0.0953,2.3510,0.1212,0.8873,0.0466,
2026-03-02 10:02:00,0.5333,4200.0000,0.0000,0.0000,81.8182,1.4303,1.3429,285.4637,36.1809,0.0000,24.0301,24.0000,16.2670,74.9922,74.9922,74.9922,3.1555,80.6059,54.0858,108.7753,33.8900,78.4383,-22.3611,160.5112,100.0000,22.4594,-0.3256,25.0438,64.8599,23.1454,-0.3359,49.8812,22.7817,37.1146,27.8146,47.0744,23.3061,22.7307,0.0094,28.4357,77.0629,32.0000,0.7188,289.9147,0.0000,1121.0333,11.0000,32.0000,28.7529,0.1269,69.4546,22.9447,-85.3939,1.7945,176.1272,102.4168,32.0000,34.5000,36.1953,4.6982,1.4885,21.1260,13.0284,22.3466,13.6883,20.5492,12.3627,5.8873,1.7954,6.3113,2.0263,1.8049,0.7300,20.0862,12.1493,23.1014,33.1834,71.2645,24.8045,26.5168,193.4703,23.4928,23.0120,0.0953,2.3510,0.1212,0.8873,0.0466,
2026-03-02 10:03:00,0.5500,4200.0000,0.0000,0.0000,81.8182,1.8271,0.7837,286.5616,35.7935,0.0000,-0.7927,-4.0000,10.1127,74.9922,74.9922,74.9922,3.7451,83.6685,54.3927,110.7134,32.4337,79.8932,-20.6316,162.0059,100.0000,22.4311,-0.3359,25.0328,64.8045,23.1975,-0.3359,49.8637,22.8270,36.7110,27.9505,47.0105,23.3286,22.7703,0.0042,28.4510,97.7237,32.0000,0.7188,292.1016,0.0000,1121.0333,11.0000,32.0000,28.7630,0.1269,70.7475,23.3793,-85.4043,1.6927,175.0250,102.4165,32.0000,34.5000,36.1953,3.0546,1.0360,21.1597,13.0575,22.3686,13.7202,20.5257,12.3890,6.1988,1.8145,6.9275,2.0878,1.8123,0.7298,20.1642,13.7980,23.9019,34.1096,72.7708,24.8675,26.6256,192.5329,23.5022,22.9698,0.0953,2.3510,0.1212,0.8873,0.0466,
2026-03-02 10:04:00,0.5667,4200.0000,0.0000,0.0000,81.8182,1.2905,1.3438,286.0689,36.2237,0.0000,-24.0328,-24.0000,17.2689,74.9922,74.9922,74.9922,2.5766,83.7039,57.3030,130.6951,33.7841,82.3281,-20.7022,163.3457,100.0000,22.4367,-0.3256,25.0297,64.7493,23.2745,-0.3359,49.8297,22.8665,36.5113,28.0828,47.0794,23.2628,22.8005,0.0062,28.4561,69.6018,32.0000,0.7188,290.9153,0.0000,1121.0500,11.0000,32.0000,28.7647,0.0755,70.8354,23.4251,-85.4555,1.7944,176.5130,102.4188,32.0000,34.5000,36.1953,4.6102,1.4887,21.1366,13.0783,22.3864,13.7422,20.5739,12.4112,6.4372,1.7755,7.0057,2.0310,1.8099,0.7311,20.0464,11.6054,24.6473,36.0617,75.2873,24.9254,26.8741,195.2683,23.5141,22.9240,0.0953,2.3510,0.1212,0.8873,0.0466,
2026-03-02 10:05:00,0.5833,4200.0000,0.0000,0.0000,81.8182,1.4067,1.3433,290.1017,36.5501,0.0000,-24.0344,-24.0000,16.3562,74.9922,74.9922,74.9922,2.4141,85.1369,58.6475,141.0785,35.6331,82.5555,-20.5800,165.0363,100.0000,22.4927,-0.3359,25.0391,64.6848,23.3455,-0.3359,49.8158,22.8976,35.6972,28.6470,47.0253,23.3589,22.8393,0.0078,28.4673,75.6197,32.0000,0.7188,289.2309,0.0000,1121.0333,11.0000,32.0000,28.7715,0.0858,70.9128,23.4828,-85.4656,2.3227,176.1184,102.4199,32.0000,34.5000,36.8620,4.6955,1.4880,21.1460,13.0447,22.3853,13.7090,20.5605,12.3814,6.1311,1.8043,6.5815,2.0547,1.8321,0.7315,20.1281,12.0089,25.3702,37.8699,76.4138,25.1218,27.3277,193.6113,23.6189,23.0001,0.0953,2.3510,0.1212,0.8873,0.0466,
2026-03-02 10:06:00,0.6000,4200.0000,0.0000,0.0000,81.8182,1.8832,1.0481,285.8360,36.6882,0.0000,-17.7163,-16.0000,12.8772,74.9922,74.9922,74.9922,3.2987,86.0057,59.0283,144.2520,35.1043,83.4000,-19.6043,166.2163,100.0000,22.4850,-0.3359,25.0297,64.7093,23.3599,-0.3359,49.7953,22.9354,35.0408,28.9782,46.8721,23.4345,22.9109,0.0068,28.4684,100.0000,32.0000,0.7188,288.9823,0.0000,1121.0000,11.0000,32.0000,28.7647,0.0549,71.0022,23.5272,-86.2238,2.0891,174.2891,102.4198,32.0000,34.5000,37.0286,3.7967,1.2434,21.0972,13.0170,22.3160,13.6771,20.4935,12.3524,6.2307,1.8143,6.9896,2.1037,1.8113,0.7314,20.1257,13.9287,26.1486,39.0168,77.0231,25.1732,27.4029,189.9335,23.6341,22.9807,0.0953,2.3510,0.1212,0.8873,0.0466,
2026-03-02 10:07:00,0.6167,4200.0000,0.0000,0.0000,81.8182,1.5002,1.0864,285.3434,36.3283,0.0000,18.3121,20.0000,13.4001,74.9922,74.9922,74.9922,3.3085,87.7563,59.4067,147.7579,32.4693,85.8329,-20.6109,167.3618,100.0000,22.4424,-0.3359,25.0172,64.6028,23.4826,-0.3359,49.7716,22.9717,34.8470,28.9346,46.8255,23.4735,22.9553,0.0052,28.4674,80.6376,32.0000,0.7188,291.6600,0.0000,1121.0000,11.0000,32.0000,28.7596,0.0549,71.0908,23.5883,-85.2783,1.9977,175.9868,102.4182,32.0000,34.5000,37.1953,3.8654,1.2872,21.1164,13.0498,22.3722,13.7118,20.5411,12.3858,5.7218,1.6808,6.6156,1.9467,1.8101,0.7310,20.0632,12.5018,26.9998,39.5038,79.1282,25.2756,27.2884,193.6068,23.6655,22.9946,0.0953,2.3510,0.1212,0.8873,0.0466,
2026-03-02 10:08:00,0.6333,4200.0000,0.0000,0.0000,81.8182,1.0195,1.3437,287.5465,36.8759,0.0000,24.0266,24.0000,16.1129,74.9922,74.9922,74.9922,2.6477,83.0862,59.2959,146.4700,35.5556,83.3897,-23.4089,168.3095,100.0000,22.4508,-0.3359,25.0328,64.5297,23.4947,-0.3359,49.7570,23.0095,34.7558,29.0643,46.6634,23.5557,23.1557,0.0052,28.4772,55.1626,32.0000,0.7188,289.6371,0.0000,1121.0667,11.0000,32.0000,28.7613,0.1166,71.1930,23.6486,-85.3734,2.4547,177.1924,102.4184,32.0000,34.5000,37.1953,4.6785,1.4898,21.0410,13.0477,22.2963,13.7120,20.5200,12.3858,5.7994,1.6984,6.1310,1.9289,1.8233,0.7321,20.1244,10.3413,27.8558,40.3748,76.2026,25.3276,27.5584,193.1974,23.7499,23.0646,0.0953,2.3510,0.1212,0.8873,0.0466,
2026-03-02 10:09:00,0.6500,4200.5357,0.5357,0.0536,81.8180,1.7802,1.3429,288.2392,37.1548,0.0000,24.0258,24.0000,15.5507,74.9922,74.9922,74.9922,2.6680,86.2214,59.1369,145.0713,35.8025,83.0204,-21.7704,169.1867,100.0000,22.4512,-0.3359,25.0469,64.5065,23.4746,-0.3359,49.7316,23.0492,34.2510,29.3367,46.5388,23.5624,23.5444,0.0042,28.4982,94.8764,32.0000,0.7188,289.2912,0.0000,1121.0500,11.0000,32.0000,28.7580,0.0549,71.2932,23.6969,-86.2324,2.1906,174.9251,102.4185,32.0000,34.5000,37.1953,4.6763,1.4893,21.1168,13.0194,22.3460,13.6832,20.5224,12.3548,6.0527,1.8104,6.7195,2.0665,1.8149,0.7319,20.1469,13.5498,28.7131,41.4751,76.1671,25.3253,27.6931,188.4794,23.7292,23.0696,0.0953,2.3510,0.1212,0.8873,0.0466,
2026-03-02 10:10:00,0.6667,4210.0000,9.4643,1.0000,81.8140,1.7927,0.7888,285.6459,36.8220,0.0000,-0.4022,-4.0000,9.4871,74.9922,74.9922,74.9922,3.9082,92.7038,59.8195,151.2149,31.8282,86.8604,-19.4715,170.5359,100.0000,22.4393,-0.3256,25.0547,64.4229,23.5525,-0.3359,49.7022,23.0930,34.0445,29.3874,46.4889,23.5605,23.9695,0.0031,28.5064,95.6626,32.0000,0.7188,290.8772,0.0000,1121.0000,11.0000,32.0000,28.7529,0.0446,71.3506,23.7448,-86.5293,1.8452,175.0587,102.4175,32.0000,34.5000,37.1953,3.0040,1.0390,21.1262,13.0306,22.3403,13.6929,20.4948,12.3643,6.1543,1.8014,6.9763,2.0747,1.8134,0.7317,20.1118,13.6482,29.5956,42.8346,79.1697,25.4221,27.7335,189.8071,23.6493,23.0636,0.0938,2.3428,0.1244,0.8302,0.0437,
2026-03-02 10:11:00,0.6833,4220.7143,10.7143,2.0714,81.8096,0.9346,1.3438,285.8636,37.1607,0.0000,-24.0359,-24.0000,16.1930,74.9922,74.9922,74.9922,2.6274,91.0867,63.7379,189.6031,34.7371,89.2263,-19.5733,171.7400,100.0000,22.4539,-0.3359,25.0532,64.3594,23.5790,-0.3359,49.6682,23.1306,33.7173,29.7109,46.5637,23.5200,24.4751,0.0021,28.5148,50.6727,32.0000,0.7188,290.1340,0.0000,1121.0333,11.0000,32.0000,28.7681,0.0755,71.4079,23.7905,-86.7060,1.9773,177.4914,102.4221,32.0000,34.5000,37.5286,4.7257,1.4905,21.1296,13.0302,22.3393,13.6936,20.5068,12.3641,6.3748,1.8125,7.1346,2.0738,1.8189,0.7320,19.9326,9.8702,30.4799,45.2569,81.0139,25.4876,28.1518,193.7914,23.6744,23.0806,0.0938,2.3428,0.1244,0.8302,0.0437,
2026-03-02 10:12:00,0.7000,4245.0000,24.2857,4.5000,81.7996,1.4611,1.3434,289.0314,37.4645,0.0000,-24.0355,-24.0000,15.5274,74.9922,74.9922,74.9922,2.6477,90.1089,64.5378,198.7528,37.6493,88.0606,-20.2548,172.3691,100.0000,22.4508,-0.3256,25.0453,64.3092,23.6185,-0.3359,49.6409,23.1667,32.4547,30.6686,46.2986,23.6889,24.8975,0.0031,28.5191,78.5587,32.0000,0.7188,288.2579,0.0000,1121.0000,11.0000,32.0000,28.7580,0.0755,71.4913,23.8266,-86.7939,2.3736,175.9609,102.4223,32.0000,34.5000,38.1953,4.6061,1.4857,21.1046,13.0086,22.3165,13.6713,20.4818,12.3443,6.1809,1.8186,6.8960,2.1016,1.8093,0.7306,20.0572,12.1703,31.4111,47.9409,81.2055,25.7961,28.7756,190.2748,23.8951,23.1128,0.0938,2.3428,0.1244,0.8302,0.0437,
2026-03-02 10:13:00,0.7167,4273.7500,28.7500,7.3750,81.7877,1.8847,1.0538,284.7662,37.6227,0.0000,-17.8661,-16.0000,12.3332,74.9922,74.9922,74.9922,3.4806,91.0392,64.7050,200.8924,37.9071,88.0746,-19.1457,173.2064,100.0000,22.4651,-0.3359,25.0516,64.2951,23.6215,-0.3359,49.6165,23.2060,31.4788,31.2397,46.1652,23.7384,25.2337,0.0047,28.5100,100.0000,32.0000,0.7188,290.2564,0.0000,1121.0167,11.0000,32.0000,28.7647,0.0961,70.4152,23.4607,-87.1661,1.7741,174.1116,102.4189,32.3333,34.5000,38.1953,3.7263,1.2463,21.0580,13.0017,22.2692,13.6662,20.4508,12.3378,6.1579,1.7954,6.8752,2.0683,1.8076,0.7311,20.0918,13.9144,32.4480,49.5132,81.3684,25.9574,29.2176,187.2595,24.0053,23.1068,0.0938,2.3428,0.1244,0.8302,0.0437,
2026-03-02 10:14:00,0.7333,4302.1429,28.3929,10.2143,81.7759,1.5519,1.0778,286.8506,37.3176,0.0000,18.1615,20.0000,13.0171,74.9922,74.9922,74.9922,2.7492,92.8999,63.5989,188.5651,35.2689,88.6622,-20.6924,173.7723,100.0000,22.4483,-0.3256,25.0594,64.3149,23.5772,-0.3359,49.5821,23.2450,31.3310,31.0221,46.0978,23.7264,25.3699,0.0042,28.5276,83.3766,32.0000,0.7188,289.5179,0.0000,1121.0833,11.0000,32.0000,28.7647,0.0241,71.7102,23.8805,-87.1842,1.8859,175.8547,102.4181,32.3333,35.0000,38.1953,3.8637,1.2783,21.0491,12.9965,22.2662,13.6615,20.4545,12.3363,6.3127,1.8251,6.8609,2.0756,1.8125,0.7306,20.0780,12.6485,33.5310,49.7620,82.2648,25.8251,28.7466,189.9358,23.9084,23.1175,0.0938,2.3428,0.1244,0.8302,0.0437,
2026-03-02 10:15:00,0.7500,4328.9286,26.7857,12.8929,81.7647,0.8762,1.3436,287.3637,37.8121,0.0000,24.0293,24.0000,15.5041,74.9922,74.9922,74.9922,2.7696,90.7729,64.7462,201.2898,35.4560,89.8764,-20.6315,174.7277,100.0000,22.4767,-0.3359,25.0782,64.2784,23.6508,-0.3359,49.5434,23.2863,31.5568,30.8892,46.0932,23.7282,25.4837,0.0052,28.5492,47.5742,32.0000,0.7188,290.8782,0.0000,1121.0167,11.0000,32.0000,28.7647,0.0138,71.7919,23.9203,-87.5592,2.0484,177.5966,102.4207,32.8333,34.8333,38.1953,4.6685,1.4889,21.1355,13.0118,22.3666,13.6769,20.5077,12.3487,6.1617,1.8253,6.7977,2.0861,1.7998,0.7315,20.0549,9.6028,34.6815,49.8650,82.5757,25.7368,28.9491,192.0717,23.8737,23.1491,0.0938,2.3428,0.1244,0.8302,0.0437,
2026-03-02 10:16:00,0.7667,4356.9643,28.0357,15.6964,81.7531,1.6547,1.3436,283.4990,38.0816,0.0000,24.0274,24.0000,15.5715,74.9922,74.9922,74.9922,3.3688,91.5414,65.3297,208.3268,35.8745,90.2513,-20.2139,175.5529,100.0000,22.4594,-0.3359,25.0892,64.1904,23.7391,-0.3359,49.5141,23.3260,31.3016,31.1064,46.0402,23.7642,25.5530,0.0047,28.5715,88.4061,32.0000,0.7188,290.6647,0.0000,1121.0167,11.0000,32.0000,28.7698,0.0344,71.8669,23.9594,-87.6668,1.9466,175.1988,102.4176,32.8333,35.5000,38.1953,4.6209,1.4878,21.0440,12.9973,22.2779,13.6613,20.4609,12.3346,6.4248,1.8069,7.0904,2.0677,1.8153,0.7314,20.0834,13.0123,35.8126,50.3202,82.3987,25.8419,29.0629,187.4618,23.8989,23.1756,0.0938,2.3428,0.1244,0.8302,0.0437,
2026-03-02 10:17:00,0.7833,4390.3571,33.3929,19.0357,81.7392,1.8631,0.7898,288.8403,37.7899,0.0000,-0.1878,-3.6000,9.5572,74.9922,74.9922,74.9922,2.9320,91.0199,65.1391,206.3390,35.4302,90.3751,-20.1529,175.9530,100.0000,22.4509,-0.3359,25.0941,64.1127,23.7879,-0.3359,49.4717,23.3649,31.0726,31.2595,45.9713,23.7995,25.6345,0.0057,28.5787,99.0564,32.0000,0.7188,287.2111,0.0000,1121.0333,11.0000,32.0000,28.7664,0.1166,71.9505,24.0074,-87.4775,2.0281,174.3133,102.4185,32.8333,35.5000,38.1953,2.9594,1.0417,20.9813,12.9595,22.1988,13.6216,20.3695,12.2985,6.1515,1.8012,6.6529,2.0836,1.7933,0.7305,19.9985,13.8106,36.9359,52.1420,82.5533,25.8834,29.1605,186.8565,23.9239,23.1237,0.0938,2.3428,0.1244,0.8302,0.0437,
2026-03-02 10:18:00,0.8000,4426.2500,35.8929,22.6250,81.7242,1.0800,1.3434,286.5298,38.0837,0.0000,-24.0344,-24.0000,15.2908,74.9922,74.9922,74.9922,2.9219,94.8279,68.8467,257.8196,40.2451,91.3157,-19.4410,176.7447,100.0000,22.5432,-0.3256,25.0813,64.1238,23.7575,-0.3359,49.4324,23.4003,30.6353,31.7672,45.9152,23.8421,25.7238,0.0047,28.5846,58.5552,32.0000,0.7188,288.3719,0.0000,1121.0167,11.0000,32.0000,28.7596,0.0138,72.0525,24.0367,-87.9338,2.4751,177.1216,102.4244,33.0000,35.5000,38.3620,4.6252,1.4871,21.0527,12.9830,22.2835,13.6447,20.4701,12.3179,6.0816,1.8007,6.5956,2.0484,1.8045,0.7303,20.0012,10.5434,37.9812,53.7183,83.9418,26.1372,29.8007,191.3885,24.1772,23.1805,0.0938,2.3428,0.1244,0.8302,0.0437,
2026-03-02 10:19:00,0.8167,4470.3571,44.1071,26.9821,81.7058,1.1162,1.3430,283.9194,38.4221,0.0000,-24.0332,-24.0000,14.7875,74.9922,74.9922,74.9922,3.1250,95.6880,69.2899,264.9807,39.9798,92.0043,-19.2581,177.4030,100.0000,22.5323,-0.3359,25.0829,64.1020,23.7790,-0.3359,49.4057,23.4367,28.9268,33.0833,45.6163,24.0004,25.9009,0.0052,28.5913,60.3387,32.0000,0.7188,290.2907,0.0000,1121.0000,11.0000,32.0000,28.7529,0.0961,72.2463,24.0775,-88.1615,2.2313,176.8927,102.4261,33.0000,35.5000,39.1953,4.6389,1.4866,21.0225,13.0033,22.2596,13.6660,20.4375,12.3393,6.2244,1.7535,6.9577,2.0355,1.8008,0.7314,20.1235,10.6865,39.0404,55.7752,84.9017,26.6509,30.5808,188.3971,24.2802,23.1937,0.0938,2.3428,0.1244,0.8302,0.0437,
2026-03-02 10:20:00,0.8333,4519.6364,49.2792,30.9636,81.6851,1.8796,1.0605,288.6600,38.6409,0.0000,-18.0055,-16.4000,11.7678,74.9922,74.9922,74.9922,2.7086,95.6152,69.3196,265.6912,39.5952,92.3053,-20.4176,177.4512,100.0000,22.5655,-0.3359,25.0957,64.1038,23.7513,-0.3359,49.3845,23.4796,28.0598,33.5453,45.3917,24.1065,26.1738,0.0052,28.6023,99.7224,32.0000,0.7188,287.7824,0.0000,1121.0000,11.0000,32.0000,28.7580,0.0755,72.4445,24.1199,-88.1982,2.0078,174.1087,102.4205,32.8333,35.5000,39.1953,3.7401,1.2430,21.0296,12.9701,22.2374,13.6308,20.4274,12.3077,5.8507,1.7788,6.5198,2.0060,1.8217,0.7312,20.0495,13.8778,40.1469,57.7249,85.2343,26.7109,30.7933,184.3468,24.4575,23.2467,0.0938,2.3428,0.1244,0.8302,0.0437,
2026-03-02 10:21:00,0.8500,4568.0357,48.3994,34.7321,81.6648,1.6065,1.0701,284.6454,38.3089,0.0000,18.0178,19.6000,12.2771,74.9922,74.9922,74.9922,3.4703,96.6212,67.7875,242.2707,36.3684,92.7763,-19.8273,177.9339,100.0000,22.5711,-0.3359,25.1024,64.0929,23.7663,-0.3359,49.3514,23.5245,27.8878,33.3206,45.1904,24.1471,26.2833,0.0052,28.6279,86.1194,32.0000,0.7188,289.9928,0.0000,1121.0500,11.0000,32.0000,28.7681,0.0344,71.3799,23.7578,-88.4809,1.9164,175.5629,102.4224,33.0000,35.5000,39.1953,3.8857,1.2815,21.0765,13.0005,22.2740,13.6619,20.4350,12.3326,6.4095,1.8441,7.1880,2.1762,1.8040,0.7308,20.0590,12.8755,41.3231,57.5342,86.2778,26.7966,30.2767,188.6170,24.3005,23.2737,0.0938,2.3428,0.1244,0.8302,0.0437,
2026-03-02 10:22:00,0.8667,4609.8214,41.7857,36.4821,81.6472,0.8829,1.3420,286.2053,38.8527,0.0000,24.0285,24.0000,14.6581,74.9922,74.9922,74.9922,2.5664,93.7022,68.8479,257.7494,38.5571,92.4718,-21.3940,178.4232,100.0000,22.5599,-0.3359,25.1041,64.0687,23.7648,-0.3359,49.3070,23.5738,28.4861,32.8647,45.3022,24.0206,26.3704,0.0047,28.6482,47.9453,32.0000,0.7188,290.2850,0.0000,1121.0333,11.0000,32.0000,28.7681,0.0035,72.7776,24.1986,-88.4120,2.2619,177.5608,102.4259,33.0000,35.5000,39.1953,4.6386,1.4878,21.1181,13.0112,22.3178,13.6733,20.4948,12.3461,6.0516,1.7604,6.8824,2.0280,1.8055,0.7312,19.9050,9.6071,42.5083,57.1496,85.3974,26.4420,30.4048,190.0392,24.1790,23.3000,0.0938,2.3428,0.1244,0.8302,0.0437,
2026-03-02 10:23:00,0.8833,4663.5714,53.7500,38.9821,81.6246,1.5568,1.3390,287.6053,39.1838,0.0000,24.0277,24.0000,14.1172,74.9922,74.9922,74.9922,2.6883,91.5971,68.2068,247.8601,41.7242,89.6250,-21.1706,178.9117,100.0000,22.5490,-0.3359,25.1077,64.1359,23.8469,-0.3359,49.2789,23.6176,28.0993,33.2793,45.3678,24.0465,26.3345,0.0042,28.6473,83.2788,32.0000,0.7188,288.0615,0.0000,1121.0667,11.0000,32.0000,28.7647,0.0138,72.9429,24.2337,-88.6682,2.2719,175.6368,102.4258,33.0000,35.5000,39.1953,4.6578,1.4868,21.0567,12.9790,22.2669,13.6418,20.4402,12.3153,5.9857,1.8062,6.5735,2.0486,1.8008,0.7327,20.0785,12.5820,43.6671,58.1480,82.9298,26.6301,30.3905,186.4133,24.2863,23.3715,0.0938,2.3428,0.1244,0.8302,0.0437,
